"질의","응답","카테고리"
"먹이그물이 먹이사슬과 다른 점이 뭐야?","먹이사슬은 단순 연결이고 먹이그물은 여러 사슬이 얽혀 있는 복잡한 관계망이야.","KNOWLEDGE"
"흥선대원군은 어떤 정책을 폈어?","쇄국정책을 펴고 경복궁을 중건했으며 서원을 정리했어.","KNOWLEDGE"
"펀드 수수료 종류가 뭐가 있어?","판매수수료, 운용보수, 신탁보수 등이 있어.","KNOWLEDGE"
"이차방정식 판별식이 뭐야?","b²-4ac 값으로 근의 개수와 성질을 판단하는 식이야.","KNOWLEDGE"
"극지방 빙하가 녹으면 어떻게 돼?","해수면이 상승해서 저지대 침수 위험이 커지고 생태계도 변해.","KNOWLEDGE"
"을사조약이 뭐야?","1905년 일본이 대한제국의 외교권을 박탈한 조약이야.","KNOWLEDGE"
"인덱스펀드가 뭐야?","코스피 같은 지수를 그대로 따라가도록 설계된 펀드야. 수수료가 낮은 편이야.","KNOWLEDGE"
"삼각함수 그래프 주기가 뭐야?","사인, 코사인은 2π, 탄젠트는 π를 주기로 반복돼.","KNOWLEDGE"
"생태계 천이가 뭐야?","시간이 지나면서 생태계 구성이 점차 변해가는 과정을 말해.","KNOWLEDGE"
"신미양요가 뭐야?","1871년 미국이 강화도를 침공한 사건이야.","KNOWLEDGE"
"물가연동채권이 뭐야?","물가 상승률에 따라 원금이나 이자가 조정되는 채권이야.","KNOWLEDGE"
"함수의 연속이 뭐야?","그래프가 끊기지 않고 이어지는 성질을 말해.","KNOWLEDGE"
"산성비는 왜 생겨?","공장이나 자동차에서 나온 황산화물, 질소산화물이 대기 중 수증기와 반응해서 생겨.","KNOWLEDGE"
"운요호 사건이 뭐야?","1875년 일본 군함이 강화도를 공격한 사건인데 강화도조약의 빌미가 됐어.","KNOWLEDGE"
"기업어음 CP가 뭐야?","기업이 단기자금 조달을 위해 발행하는 어음이야.","KNOWLEDGE"
"수학에서 극값이 뭐야?","함수가 국소적으로 최대나 최소가 되는 값을 말해.","KNOWLEDGE"
"공생관계 종류가 뭐가 있어?","상리공생, 편리공생, 기생 관계 등으로 나뉘어.","KNOWLEDGE"
"동학운동과 갑오개혁 관계가 뭐야?","동학농민운동이 계기가 돼서 정부가 갑오개혁을 추진했어.","KNOWLEDGE"
"단리채와 복리채 차이가 뭐야?","단리채는 만기에 원금과 단순 이자를 받고 복리채는 이자가 재투자돼서 불어나.","KNOWLEDGE"
"삼각형 넓이 공식이 뭐야?","밑변 곱하기 높이 나누기 2로 구해. 두 변과 낀각을 알면 (1/2)ab sinC로도 구해.","KNOWLEDGE"
"먹이연쇄에서 생산자 역할이 뭐야?","광합성으로 스스로 에너지를 만드는 식물이나 조류가 생산자 역할을 해.","KNOWLEDGE"
"동양과 서양의 역법 차이가 뭐야?","동양은 태음태양력을 많이 썼고 서양은 태양력인 그레고리력을 주로 써.","KNOWLEDGE"
"윤년은 왜 있는 거야?","지구 공전 주기가 365일보다 조금 더 길어서 그 오차를 맞추려고 4년마다 하루를 더 넣는 거야.","KNOWLEDGE"
"물가안정목표제가 뭐야?","중앙은행이 특정 물가상승률을 목표로 정해두고 통화정책을 운영하는 방식이야.","KNOWLEDGE"
"관성의 법칙이 뭐야?","외부 힘이 없으면 물체는 원래 운동 상태를 계속 유지하려는 성질이야, 뉴턴 제1법칙이지.","KNOWLEDGE"
"올해 개봉한 SF 영화 추천해줘","최근 SF는 '듄 파트2'가 볼만해, 스케일도 크고 스토리도 탄탄하더라","CREATIVE"
"우울할 때 보기 좋은 영화 있어?","코미디 장르 추천해, '가디언즈 오브 갤럭시' 같은 거 보면 기분 풀려","CREATIVE"
"크리스토퍼 놀란 영화 중에 뭐가 제일 나아?","개인적으론 '인터스텔라' 추천, 몰입감이 장난 아니야","CREATIVE"
"아이랑 같이 볼만한 애니메이션 영화 뭐 있을까","'인사이드 아웃' 시리즈 괜찮아, 아이도 어른도 재밌게 봐","CREATIVE"
"무서운 영화 하나 추천해줘","'유전'이나 '컨저링' 시리즈 추천, 분위기가 진짜 소름 돋아","CREATIVE"
"로맨스 영화 볼만한 거 있어?","'라라랜드' 어때, 음악이랑 영상미가 예술이야","CREATIVE"
"넷플릭스에서 볼만한 영화 뭐 있을까","요즘엔 '글래스 어니언' 추천, 추리물 좋아하면 딱이야","CREATIVE"
"전쟁 영화 명작 좀 알려줘","'라이언 일병 구하기'는 무조건 봐야 돼, 오프닝부터 압도적이야","CREATIVE"
"마블 영화 순서대로 보려면 뭐부터 봐야 해","'아이언맨 1편'부터 시작하는 게 제일 무난해","CREATIVE"
"짧고 가볍게 볼 영화 추천해줘","'내 아내의 모든 것' 같은 로맨틱 코미디 어때, 부담 없이 볼 수 있어","CREATIVE"
"좀비 영화 중에 재밌는 거 있어?","'부산행' 강추, 긴장감 최고고 감동도 있어","CREATIVE"
"힐링되는 영화 추천해줘","'리틀 포레스트' 보면 마음이 편안해져","CREATIVE"
"반전 있는 영화 뭐 있을까","'유주얼 서스펙트' 결말 보고 진짜 놀랐어","CREATIVE"
"애니메이션 명작 하나 알려줘","'너의 이름은.' 안 보면 후회해, 영상미랑 스토리 다 좋아","CREATIVE"
"최근에 재밌게 본 영화 있어?","요즘 '오펜하이머' 얘기 많이 나오더라, 몰입도 진짜 높아","CREATIVE"
"킬링타임용 액션 영화 추천해줘","'존 윅' 시리즈 보면 시간 순삭이야","CREATIVE"
"다큐멘터리 영화 볼만한 거 있어?","'아이엠 그레타' 추천, 생각할 거리 많아","CREATIVE"
"시간여행 소재 영화 뭐가 재밌어?","'어바웃 타임' 좋아, 감동적이면서 로맨틱해","CREATIVE"
"뮤지컬 영화 추천해줘","'위대한 쇼맨' 노래도 좋고 화려해","CREATIVE"
"스릴러 영화 뭐 볼까?","'나이브스 아웃' 추천, 추리하는 재미가 쏠쏠해","CREATIVE"
"우주 배경 영화 있어?","'그래비티' 보면 진짜 우주에 있는 느낌 들어","CREATIVE"
"명절에 가족이랑 볼만한 영화 있어?","'극한직업' 어때, 웃기고 부담 없어","CREATIVE"
"봉준호 감독 영화 중에 뭐가 좋아?","'기생충'은 무조건 봐야지, 짜임새가 완벽해","CREATIVE"
"실화 바탕 영화 추천해줘","'설리: 허드슨강의 기적' 감동적이야","CREATIVE"
"디즈니 명작 애니메이션 알려줘","'라이온 킹' 클래식이지만 지금 봐도 좋아","CREATIVE"
"90년대 감성 영화 뭐 있을까?","'이터널 선샤인' 감성 제대로야","CREATIVE"
"첩보 영화 추천해줘","'미션 임파서블' 시리즈 액션 진짜 화려해","CREATIVE"
"판타지 영화 명작 알려줘","'반지의 제왕' 3부작은 기본이지","CREATIVE"
"잔잔한 일본 영화 추천해줘","'스즈메의 문단속' 좋아, 감성적이야","CREATIVE"
"여름에 보기 좋은 시원한 느낌 영화 있어?","물 배경 영화들 찾아봐, 시원한 느낌 나서 좋아","CREATIVE"
"최근 흥행한 한국 영화 뭐 있어?","'파묘' 요즘 화제더라, 미스터리하고 몰입감 있어","CREATIVE"
"크리스마스에 볼만한 영화 추천해줘","'나 홀로 집에' 매년 봐도 재밌어","CREATIVE"
"인생 영화로 꼽을만한 거 추천해줘","'쇼생크 탈출'은 진짜 명작이야, 안 본 사람 없어야 돼","CREATIVE"
"코미디 스페셜 볼만한 거 있어?","넷플릭스 코미디 스페셜들 볼만해, 웃음 포인트 확실해","CREATIVE"
"히어로 영화 중에 제일 재밌는 거 뭐야?","'스파이더맨: 어크로스 더 스파이더버스' 영상미 미쳤어","CREATIVE"
"심리 스릴러 영화 알려줘","'샤이닝' 보면 오싹해, 명작이야","CREATIVE"
"시리즈로 볼만한 영화 프랜차이즈 있어?","'해리포터' 시리즈 정주행 추천","CREATIVE"
"감동적인 가족 영화 추천해줘","'코코' 보면 눈물 안 참아져","CREATIVE"
"우정 소재 영화 뭐 있을까?","'스탠 바이 미' 좋아, 잔잔하고 따뜻해","CREATIVE"
"액션 코미디 영화 알려줘","'나쁜 녀석들' 시리즈 시원하고 웃겨","CREATIVE"
"비오는 날 듣기 좋은 재즈 플레이리스트 추천해줘","빌 에반스 트리오 들어봐, 빗소리랑 찰떡이야","CREATIVE"
"운동할 때 듣기 좋은 노래 추천해줘","신나는 힙합이나 EDM 위주로 들으면 텐션 올라가","CREATIVE"
"드라이브할 때 듣기 좋은 노래 있어?","잔잔한 시티팝 플레이리스트 틀어봐, 분위기 좋아","CREATIVE"
"요즘 인기 많은 케이팝 노래 뭐 있어?","뉴진스나 아이브 신곡 들어봐, 요즘 대세야","CREATIVE"
"발라드 명곡 추천해줘","아이유의 '밤편지' 언제 들어도 좋아","CREATIVE"
"공부할 때 듣기 좋은 음악 있을까?","가사 없는 로파이 힙합 틀어놓으면 집중 잘 돼","CREATIVE"
"옛날 감성 팝송 추천해줘","퀸의 'Bohemian Rhapsody' 시대를 초월한 명곡이지","CREATIVE"
"신나는 파티 음악 추천해줘","다프트 펑크 노래 틀면 분위기 확 살아나","CREATIVE"
"이별 후에 듣기 좋은 노래 있어?","슬픈 발라드 몰아 듣는 것도 나쁘지 않아, 성시경 노래 추천해","CREATIVE"
"클래식 입문하기 좋은 곡 뭐야?","비발디 사계부터 들어봐, 익숙한 멜로디라 편해","CREATIVE"
"최근 나온 앨범 중에 괜찮은 거 있어?","요즘 화제인 아티스트 정규 앨범 한번 들어봐, 완성도 높다는 평 많아","CREATIVE"
"인디밴드 추천해줘","잔나비 노래 들어봐, 감성적이고 독특해","CREATIVE"
"신나는 트로트 노래 있어?","임영웅 노래 들어봐, 요즘 진짜 인기 많아","CREATIVE"
"록발라드 명곡 알려줘","건즈 앤 로지스의 'November Rain' 강추","CREATIVE"
"잠들기 전에 듣기 좋은 노래 추천해줘","잔잔한 어쿠스틱 노래 들으면 마음이 편안해져","CREATIVE"
"뮤지컬 넘버 중에 좋은 거 있어?","'레미제라블'의 'Do You Hear the People Sing' 웅장하고 좋아","CREATIVE"
"여름에 어울리는 노래 추천해줘","시원한 팝이나 레게 느낌 곡들 들어봐, 여름 감성 딱이야","CREATIVE"
"랩 잘하는 아티스트 추천해줘","켄드릭 라마 들어봐, 라임이랑 메시지가 진짜 탄탄해","CREATIVE"
"노래방 가면 부르기 좋은 곡 뭐 있을까?","신나는 곡으로는 god의 '거짓말' 부르면 분위기 좋아","CREATIVE"
"카페에서 틀어놓기 좋은 음악 있어?","보사노바 스타일 음악 틀어놓으면 분위기 좋아져","CREATIVE"
"90년대 가요 명곡 추천해줘","서태지와 아이들 노래 한번 들어봐, 지금 들어도 신선해","CREATIVE"
"밴드 음악 중에 명반 뭐 있어?","라디오헤드의 'OK Computer' 앨범 통으로 들어봐","CREATIVE"
"국악 느낌 나는 음악 추천해줘","이날치 밴드 노래 들어봐, 국악이랑 팝이 잘 섞였어","CREATIVE"
"감성적인 OST 추천해줘","'어바웃 타임' OST 들어보면 진짜 여운 남아","CREATIVE"
"최근 콘서트 다녀올만한 아티스트 있어?","요즘 내한 공연 많이 하니까 좋아하는 아티스트 스케줄 확인해봐","CREATIVE"
"신나는 EDM 추천해줘","캘빈 해리스 노래 들으면 텐션 확 올라가","CREATIVE"
"여행갈 때 듣기 좋은 플레이리스트 추천해줘","신나는 팝송 위주로 모아서 들어봐, 기분전환 돼","CREATIVE"
"슬픈 노래 듣고 싶은데 뭐 있어?","정승환 노래 추천해, 감정선이 깊어","CREATIVE"
"최신 힙합 트렌드 곡 뭐 있어?","요즘 트렌디한 국내 힙합 앨범 찾아 들어봐, 비트 좋은 거 많아","CREATIVE"
"팝송 중에 신나는 곡 추천해줘","두아 리파 노래 들어봐, 신나고 중독성 있어","CREATIVE"
"겨울에 어울리는 노래 추천해줘","잔잔한 캐롤이나 겨울 감성곡 틀어봐, 분위기 좋아","CREATIVE"
"밴드 결성하려는데 참고할 곡 있어?","록밴드라면 라디오헤드나 콜드플레이 스타일 참고해봐","CREATIVE"
"국내 인디 감성 발라드 추천해줘","페퍼톤스 노래 들어봐, 밝고 좋아","CREATIVE"
"새벽 감성에 듣기 좋은 노래 있어?","자우림 노래 들어봐, 새벽 감성이랑 잘 어울려","CREATIVE"
"최근 화제인 사운드트랙 뭐 있어?","요즘 화제 드라마 OST들 한번 찾아 들어봐, 반응 좋더라","CREATIVE"
"요즘 할만한 게임 추천해줘","'발더스 게이트 3' 강추, 스토리랑 자유도 진짜 좋아","CREATIVE"
"친구랑 같이 할 게임 있어?","'잇 테이크스 투' 해봐, 협동 게임 중 최고야","CREATIVE"
"캐주얼하게 즐길 모바일 게임 추천해줘","'브롤스타즈' 가볍게 하기 좋아","CREATIVE"
"스토리 좋은 RPG 게임 뭐 있어?","'엘든 링' 세계관이랑 스토리 진짜 몰입돼","CREATIVE"
"FPS 게임 중에 뭐가 재밌어?","'발로란트' 요즘 많이들 하더라, 전략적이라 재밌어","CREATIVE"
"힐링되는 게임 추천해줘","'동물의 숲' 느긋하게 하기 딱 좋아","CREATIVE"
"퍼즐 게임 추천해줘","'포탈 2' 두뇌 자극되고 재밌어","CREATIVE"
"오픈월드 게임 뭐가 좋아?","'젤다의 전설: 왕국의 눈물' 탐험하는 재미가 엄청나","CREATIVE"
"레트로 감성 게임 있어?","'스타듀밸리' 도트그래픽에 힐링되는 농장 게임이야","CREATIVE"
"무서운 공포 게임 추천해줘","'리틀 나이트메어' 분위기 진짜 오싹해","CREATIVE"
"전략 시뮬레이션 게임 뭐 있을까?","'문명 6' 시간 순삭될 정도로 중독성 있어","CREATIVE"
"콘솔 게임 뭐부터 시작하면 좋을까?","닌텐도 스위치라면 '마리오 카트'부터 해봐","CREATIVE"
"요즘 인기 많은 e스포츠 종목 뭐야?","리그 오브 레전드가 여전히 대세야","CREATIVE"
"격투 게임 추천해줘","'철권 8' 조작감 좋고 재밌어","CREATIVE"
"초보자도 하기 쉬운 게임 있어?","'마인크래프트' 자유도 높고 진입장벽 낮아","CREATIVE"
"스릴 넘치는 배틀로얄 게임 추천해줘","'배틀그라운드' 긴장감 최고야","CREATIVE"
"감성적인 인디게임 추천해줘","'셀레스트' 추천, 스토리도 좋고 감동적이야","CREATIVE"
"협동 좀비 게임 있어?","'레프트 4 데드' 친구들이랑 하면 진짜 재밌어","CREATIVE"
"요즘 유행하는 리듬게임 뭐 있어?","리듬게임 장르 요즘 많이 나와, 손이 바빠질 정도로 재밌어","CREATIVE"
"카드 게임 추천해줘","'하스스톤' 전략 짜는 재미 있어","CREATIVE"
"육성 시뮬레이션 게임 있어?","요즘 다양한 캐릭터 육성 시뮬레이션 게임들 나와있어, 찾아봐","CREATIVE"
"대전 액션 게임 뭐가 재밌어?","'스매시브라더스' 친구들이랑 하면 웃음 끊이질 않아","CREATIVE"
"탐정, 추리 게임 추천해줘","'역전재판' 시리즈 스토리랑 반전 재밌어","CREATIVE"
"우주 배경 게임 있어?","'노 맨즈 스카이' 탐험하는 재미 진짜 커","CREATIVE"
"롤플레잉 모바일 게임 추천해줘","'원신' 그래픽도 좋고 콘텐츠 많아","CREATIVE"
"자동차 레이싱 게임 뭐가 좋아?","'포르자 호라이즌' 그래픽도 예쁘고 스피드감 있어","CREATIVE"
"방 탈출 게임 소재로 뭐가 재밌을까?","미스터리 서적 컨셉으로 만들면 몰입감 있을 거야","CREATIVE"
"소울라이크 장르 게임 추천해줘","'세키로' 어렵지만 클리어하면 성취감 최고야","CREATIVE"
"보드게임 추천해줘","'카탄' 친구들이랑 하기 딱 좋아","CREATIVE"
"요즘 스트리머들이 많이 하는 게임 뭐야?","배틀로얄이나 마인크래프트 콘텐츠 많이 하더라","CREATIVE"
"손흥민 최근 경기 결과 어때?","최근 경기에서 골 넣으면서 팀 승리에 기여했어","CREATIVE"
"이번 시즌 프리미어리그 우승 후보 어디야?","맨시티랑 아스날이 유력하다고 보더라","CREATIVE"
"야구 직관하기 좋은 팀 추천해줘","요즘 분위기 좋은 팀 경기 보러 가면 재밌어","CREATIVE"
"축구 국가대표 다음 경기 언제야?","곧 국가대표 평가전 있으니까 일정 확인해봐","CREATIVE"
"골프 입문하려는데 뭐부터 배워야 해?","그립이랑 스윙 자세부터 기본기 잡는 게 중요해","CREATIVE"
"농구 좋아하는데 NBA 볼만한 팀 있어?","요즘 젊은 팀들 경기력이 좋아, 챙겨봐","CREATIVE"
"마라톤 준비하려는데 조언 좀 해줘","처음엔 무리하지 말고 페이스 조절하면서 거리 늘려가","CREATIVE"
"배드민턴 잘 치는 법 알려줘","손목 스냅이랑 풋워크 연습하면 실력 확 늘어","CREATIVE"
"요즘 핫한 e스포츠 경기 있어?","LCK 결승전이 화제야, 챙겨볼만 해","CREATIVE"
"최근 야구 트레이드 소식 있어?","시즌 중이라 트레이드 소식 종종 나오더라","CREATIVE"
"테니스 초보인데 라켓 추천해줘","무게 가볍고 그립감 좋은 입문용 라켓부터 시작해봐","CREATIVE"
"볼링 점수 잘 내는 팁 있어?","릴리즈 타이밍이랑 스핀 연습하면 점수 확 올라","CREATIVE"
"클라이밍 시작하려는데 어때?","팔 힘보다 코어랑 밸런스가 더 중요해","CREATIVE"
"겨울 스포츠 뭐 재밌어?","스키나 스노보드 한번 배워봐, 재밌어","CREATIVE"
"유명한 축구 라이벌전 뭐가 있어?","엘 클라시코가 제일 유명하지","CREATIVE"
"야구 규칙 중에 헷갈리는 거 설명해줘","인필드 플라이 규칙이 초보자들 제일 헷갈려해","CREATIVE"
"다이어트에 좋은 운동 추천해줘","유산소랑 근력운동 병행하면 효과 좋아","CREATIVE"
"축구화 고를 때 뭘 봐야 해?","발볼 넓이랑 구장 종류에 맞는 스터드 확인해봐","CREATIVE"
"최근 올림픽 종목 중에 재밌게 본 거 있어?","양궁이나 펜싱 경기 긴장감 있어서 재밌더라","CREATIVE"
"배구 규칙 잘 몰라서 그런데 알려줘","한 팀당 최대 세 번 터치할 수 있다는 게 기본 규칙이야","CREATIVE"
"헬스 초보인데 루틴 짜줘","상하체 나눠서 주 3-4회 정도 시작해봐","CREATIVE"
"러닝화 추천해줘","쿠셔닝 좋은 러닝화부터 신어봐, 무릎 부담 덜해","CREATIVE"
"스포츠 경기 직관 팁 좀 알려줘","미리 좌석 확인하고 응원 굿즈 챙기면 더 재밌어","CREATIVE"
"최근 피겨스케이팅 선수 중에 주목할 만한 사람 있어?","요즘 신예 선수들 실력이 정말 좋아졌어","CREATIVE"
"서핑 배우고 싶은데 어디서 시작하면 좋아?","파도 약한 초보자 스팟부터 강습받으면서 시작해봐","CREATIVE"
"e스포츠 선수 되려면 뭐가 필요해?","꾸준한 연습이랑 멘탈 관리가 진짜 중요해","CREATIVE"
"축구 전술 중에 요즘 유행하는 거 뭐야?","하이프레싱 전술이 요즘 대세더라","CREATIVE"
"골프 스코어 줄이는 팁 알려줘","숏게임 연습에 시간 더 투자해봐, 스코어 확 줄어","CREATIVE"
"수영 배우기 좋은 나이가 있어?","나이 상관없이 언제 시작해도 늘 수 있어","CREATIVE"
"최근 국내 프로야구 순위 어때?","시즌 막바지라 순위 싸움 치열해","CREATIVE"
"단편 판타지 소설 한 편 써줘","마법사가 잃어버린 별을 찾아 떠나는 짧은 이야기 하나 써볼게, 준비됐어?","CREATIVE"
"사랑 시 하나 써줘","짧은 연애 시 한 편 써줄게, 어떤 분위기로 원해?","CREATIVE"
"친구 생일 축하 메시지 써줘","따뜻하고 유쾌한 축하 문구 하나 써줄게","CREATIVE"
"삼행시 지어줘, 단어는 '여름'","여-여름밤 바람이 시원하게 / 름-름다운 별빛 아래 / 여름은 그렇게 지나가","CREATIVE"
"SF 단편 소설 아이디어 하나 줘","인공지능이 인간의 감정을 배우는 이야기 어때, 흥미로울 것 같아","CREATIVE"
"짧은 공포 이야기 하나 써줘","밤에 혼자 있는 집에서 벌어지는 오싹한 이야기 하나 써볼게","CREATIVE"
"친구한테 사과하는 편지 써줘","진심이 담긴 사과 문구 하나 써줄게, 어떤 상황인지 말해줘","CREATIVE"
"랩 가사 한 소절 써줘","자신감 넘치는 라임 한 소절 써볼게","CREATIVE"
"동화 하나 써줘, 주인공은 토끼","용감한 토끼가 숲을 구하는 짧은 동화 하나 써줄게","CREATIVE"
"이별 후 감정 담은 짧은 글 써줘","그리움과 아쉬움을 담은 짧은 산문 하나 써볼게","CREATIVE"
"사극 배경 짧은 소설 써줘","궁궐에서 벌어지는 비밀 이야기 하나 써볼게","CREATIVE"
"자기소개 유쾌하게 써줘","재치있고 밝은 느낌으로 하나 써줄게","CREATIVE"
"감사 편지 짧게 써줘","진심 담아서 짧고 따뜻하게 써줄게","CREATIVE"
"미스터리 단편 소설 써줘","사라진 그림을 둘러싼 미스터리 하나 써볼게","CREATIVE"
"응원 메시지 써줘, 시험 앞둔 친구한테","힘나는 응원 문구 하나 써줄게","CREATIVE"
"짧은 우주 배경 소설 써줘","우주선에서 벌어지는 짧은 모험담 하나 써볼게","CREATIVE"
"로맨스 단편 소설 아이디어 줘","우연히 재회한 첫사랑 이야기 어때, 감성적일 것 같아","CREATIVE"
"위트있는 유머 글 하나 써줘","일상 속 웃긴 상황을 소재로 짧은 글 써볼게","CREATIVE"
"시 하나 써줘, 주제는 '가을'","가을 낙엽과 쓸쓸함을 담은 짧은 시 하나 써줄게","CREATIVE"
"판타지 세계관 하나 만들어줘","하늘에 떠 있는 섬들로 이루어진 세계 어때, 독특하지","CREATIVE"
"짧은 좀비 이야기 써줘","폐허가 된 도시에서 살아남는 이야기 하나 써볼게","CREATIVE"
"친구 결혼 축하 메시지 써줘","진심 어린 축하 문구 하나 써줄게","CREATIVE"
"짧은 역사 소설 써줘","조선시대 배경의 짧은 이야기 하나 써볼게","CREATIVE"
"반전 있는 짧은 소설 써줘","마지막에 놀랄만한 반전 있는 짧은 이야기 하나 써볼게","CREATIVE"
"캐릭터 설정 하나 만들어줘","기억을 잃은 탐정 캐릭터 어때, 매력있을 것 같아","CREATIVE"
"위로의 말 한마디 해줘","힘들 때 듣고 싶은 위로 한마디 해줄게","CREATIVE"
"짧은 성장 소설 써줘","소심한 아이가 용기를 내는 이야기 하나 써볼게","CREATIVE"
"웃긴 짧은 대화 시나리오 써줘","배달 음식 시키다 벌어지는 웃긴 상황 써볼게","CREATIVE"
"짧은 스릴러 이야기 써줘","엘리베이터에 갇힌 사람들 이야기 하나 써볼게","CREATIVE"
"신년 다짐 메시지 써줘","희망찬 새해 다짐 문구 하나 써줄게","CREATIVE"
"짧은 동물 우화 써줘","게으른 여우가 교훈을 얻는 이야기 하나 써볼게","CREATIVE"
"이별 편지 써줘","담담하면서도 진심 담긴 이별 편지 하나 써볼게","CREATIVE"
"짧은 시간여행 소설 써줘","과거로 돌아가 실수를 바로잡는 이야기 하나 써볼게","CREATIVE"
"응원 삼행시 지어줘, 단어는 '파이팅'","파-파도처럼 밀려오는 어려움도 / 이-이겨낼 수 있어 넌 / 팅-팅커벨처럼 빛나니까","CREATIVE"
"짧은 추리 소설 도입부 써줘","밀실에서 사라진 보석 이야기로 시작해볼게","CREATIVE"
"감동적인 짧은 이야기 써줘","오랜만에 재회한 가족 이야기 하나 써볼게","CREATIVE"
"짧은 학원물 소설 써줘","전학생과의 우정을 그린 이야기 하나 써볼게","CREATIVE"
"재미있는 별명 지어줘, 성격은 활발함","'에너자이저'나 '텐션왕' 어때, 딱 어울려","CREATIVE"
"짧은 로봇 소재 소설 써줘","감정을 배우는 로봇의 이야기 하나 써볼게","CREATIVE"
"응원가 가사 한 소절 써줘","힘내라는 메시지 담은 밝은 가사 한 소절 써볼게","CREATIVE"
"짧은 판타지 전투 장면 써줘","용과 기사의 대결 장면 하나 써볼게","CREATIVE"
"위로가 되는 짧은 시 써줘","지친 마음을 다독이는 짧은 시 하나 써줄게","CREATIVE"
"짧은 크리스마스 이야기 써줘","눈 내리는 밤 벌어지는 따뜻한 이야기 하나 써볼게","CREATIVE"
"유머러스한 자기소개서 문구 써줘","재치있게 웃음 주는 소개 문구 하나 써줄게","CREATIVE"
"짧은 탐정 소설 써줘","사라진 편지를 쫓는 탐정 이야기 하나 써볼게","CREATIVE"
"요즘 화제인 드라마 추천해줘","요즘 화제인 오피스물 드라마 한번 봐봐, 몰입감 좋더라","CREATIVE"
"정주행하기 좋은 드라마 있어?","'스카이 캐슬' 몰아보면 시간 순삭이야","CREATIVE"
"감동적인 드라마 추천해줘","'그해 우리는' 잔잔하고 감동적이야","CREATIVE"
"요즘 인기있는 웹툰 뭐 있어?","'나 혼자만 레벨업' 스토리 몰입감 최고야","CREATIVE"
"볼만한 일본 애니메이션 추천해줘","'귀멸의 칼날' 액션이랑 스토리 다 좋아","CREATIVE"
"로맨스 웹툰 추천해줘","'치즈인더트랩' 감정선 섬세하게 잘 그려졌어","CREATIVE"
"미드 추천해줘","'브레이킹 배드' 스토리 전개가 진짜 탄탄해","CREATIVE"
"판타지 소설 명작 추천해줘","'해리포터' 시리즈는 언제 읽어도 재밌어","CREATIVE"
"감동적인 책 추천해줘","'어린 왕자' 읽을 때마다 느낌이 달라","CREATIVE"
"최근 인기 있는 스릴러 소설 뭐 있어?","'살인자의 기억법' 몰입도 진짜 높아","CREATIVE"
"개그 웹툰 추천해줘","'유미의 세포들' 진짜 웃기고 공감가는 내용 많아","CREATIVE"
"성장 서사 좋은 드라마 있어?","'스물다섯 스물하나' 성장 서사 감동적이야","CREATIVE"
"판타지 애니메이션 추천해줘","'진격의 거인' 스토리 스케일이 엄청나","CREATIVE"
"에세이 책 추천해줘","'언어의 온도' 잔잔하게 읽기 좋아","CREATIVE"
"최근 화제 넷플릭스 시리즈 뭐 있어?","'오징어 게임' 이후로도 화제작 꾸준히 나와, 최근 시리즈 챙겨봐","CREATIVE"
"추리 웹툰 추천해줘","'싸이코메트리 그녀석' 추리 요소 있어서 재밌어","CREATIVE"
"감성적인 일본 소설 추천해줘","'너의 췌장을 먹고 싶어' 읽으면 여운 오래 남아","CREATIVE"
"액션 애니메이션 추천해줘","'원피스' 오래됐지만 여전히 재밌어","CREATIVE"
"잔잔한 힐링 드라마 추천해줘","'갯마을 차차차' 보면 마음이 편안해져","CREATIVE"
"고전 명작 소설 추천해줘","'노인과 바다' 짧지만 여운이 깊어","CREATIVE"
"ㅁㄴㅇㄹ","질문을 이해하지 못했습니다. 다시 입력해주세요.","ANOMALY"
"ㄱㄴㄷㄹ","무슨 말씀인지 파악이 어려워요. 다시 한 번 말씀해 주시겠어요?","ANOMALY"
"ㅋㅌㅊㅍ","죄송하지만 내용을 알아듣지 못했어요. 다른 방식으로 질문해 주세요.","ANOMALY"
"ㅂㅈㄷㄱ","입력하신 내용을 이해할 수 없습니다. 정확한 문장으로 다시 입력해 주세요.","ANOMALY"
"ㅅㅎㅇㅁ","이해하지 못한 질문이에요. 조금 더 구체적으로 말씀해 주시겠어요?","ANOMALY"
"ㄴㄹㅎㅋ","요청하신 내용을 파악하지 못했습니다. 다시 시도해 주세요.","ANOMALY"
"ㅍㅌㅊㅋ","어떤 의미인지 알 수 없어요. 다시 한번 정리해서 말씀해 주세요.","ANOMALY"
"ㅇㅁㄴㅇㄹㅎ","인식할 수 없는 입력입니다. 올바른 문장으로 다시 입력해 주세요.","ANOMALY"
"ㄷㄷㄷㄷ","질문 내용을 확인하지 못했어요. 다시 입력 부탁드립니다.","ANOMALY"
"ㅂㅂㅂㅂㅂ","무슨 뜻인지 이해하기 어렵네요. 다시 말씀해 주시겠어요?","ANOMALY"
"ㅈㅈㅈㅈ","해당 입력은 인식되지 않았습니다. 다시 한번 확인 후 입력해 주세요.","ANOMALY"
"ㄱㄱㄱㄱㄱ","죄송해요, 질문을 알아듣지 못했어요. 다른 표현으로 다시 물어봐 주세요.","ANOMALY"
"ㅍㅍㅍㅍ","정확한 의미를 파악할 수 없습니다. 다시 입력해 주시길 바랍니다.","ANOMALY"
"ㅊㅊㅊㅊㅊ","이해되지 않는 문장이에요. 조금 더 명확하게 적어주세요.","ANOMALY"
